name,url,price,category,store,date
SHEA MOISTURE VIRIGIN COCO OIL C8OZ,https://www.carrefour.ke/mafken/en/hair-oil/shea-moisture-virigin-coco-oil-c8oz/p/79769,3000,hair-oil,Carrefour,2025-08-06
Tropical Scent Free Coconut Oil 65 ml,https://www.carrefour.ke/mafken/en/hair-oil/tropical-scent-fre-coconut-oil65ml/p/84131,150,hair-oil,Carrefour,2025-08-06
Revlon body and hands soothing aloe vera lotion 600ML,https://www.carrefour.ke/mafken/en/hair-oil/revlon-lotion-hair-aloe-vera-600ml/p/23118,995,hair-oil,Carrefour,2025-08-06
Miadi Miadi Cholesterol Treatment 200 gr,https://www.carrefour.ke/mafken/en/hair-cream/miadi-cholesterol-treatment-200g/p/25005,234,hair-cream,Carrefour,2025-08-06
Nice & Lovely Olive Oil Heat Protect Hair Food 100ml,https://www.carrefour.ke/mafken/en/hair-cream/n-l-olive-h-protect-hair-food100ml/p/9511,185,hair-cream,Carrefour,2025-08-06
CON ARGAN OIL INTENSIVE TREATMT50ML,https://www.carrefour.ke/mafken/en/hair-cream/con-argan-oil-intensive-treatmt50ml/p/23098,450,hair-cream,Carrefour,2025-08-06
SUNSILK  COC/MONOI HAIR OIL 250ML,https://www.carrefour.ke/mafken/en/hair-oil/sunsilk-coc-monoi-hair-oil-250ml/p/222273,450,hair-oil,Carrefour,2025-08-06
Miadi Protein Treatment 400G,https://www.carrefour.ke/mafken/en/hair-cream/miadi-protein-treatment-400g/p/25002,385,hair-cream,Carrefour,2025-08-06
VITALE OLIVE OIL MOISTURIZER 355ML,https://www.carrefour.ke/mafken/en/oil-replacement/vitale-olive-oil-moisturizer-355ml/p/185244,1135,oil-replacement,Carrefour,2025-08-06
Mikalla Anti Dandruff Crßme 150G,https://www.carrefour.ke/mafken/en/hair-cream/mikalla-anti-dandruff-cr-me-150g/p/136305,231,hair-cream,Carrefour,2025-08-06
Venus Damage Control Anti-Dandruff Hair Food 100ml,https://www.carrefour.ke/mafken/en/hair-cream/venus-hr-food-100ml-antidandruff/p/21287,170,hair-cream,Carrefour,2025-08-06
ORS Black Castor Sheen Spray 85ml,https://www.carrefour.ke/mafken/en/hair-oil/ors-black-castor-sheen-spray80ml/p/153875,240,hair-oil,Carrefour,2025-08-06
Mielle Organics Rice Water Collection Clay Mask 227g,https://www.carrefour.ke/mafken/en/hair-mask-multi-use-jars/mielle-rice-water-clay-masque-227g/p/183025,2271,hair-mask-multi-use-jars,Carrefour,2025-08-06
ORIGINALS KIDS OLIVE OIL V/PACK KIT,https://www.carrefour.ke/mafken/en/hair-cream/originals-kids-olive-oil-v-pack-kit/p/193303,2414,hair-cream,Carrefour,2025-08-06
Tcb No Base Relaxer Regular Hair Cream 425g,https://www.carrefour.ke/mafken/en/hair-cream/tcb-hair-nobase-relaxer-reg425g/p/14248,450,hair-cream,Carrefour,2025-08-06
Mielle Organic Mint Almond Hair Oil 240ml,https://www.carrefour.ke/mafken/en/hair-oil/mielle-mint-almond-oil-blend-240ml/p/182989,3535,hair-oil,Carrefour,2025-08-06
Ogx Argan Oil Of Morocco Penetrating Hair Oil 100ml,https://www.carrefour.ke/mafken/en/hair-oil/ogx-penetrat-oil-all-skin-type100ml/p/154378,2465,hair-oil,Carrefour,2025-08-06
MOTIONS CLASSIC FORMULA SUP 15OZ,https://www.carrefour.ke/mafken/en/hair-cream/motions-classic-formula-sup-15oz/p/120066,1270,hair-cream,Carrefour,2025-08-06
Creme.O.N T&Hold Hair Custard11.5Oz,https://www.carrefour.ke/mafken/en/hair-oil/creme-o-n-t-hold-hair-custard11-5oz/p/161546,2150,hair-oil,Carrefour,2025-08-06
Feah Amla Extracts With Almond Hair Oil 200ml,https://www.carrefour.ke/mafken/en/hair-oil/feah-almond-hair-oil-200ml/p/53945,515,hair-oil,Carrefour,2025-08-06
Valera Aloe Vera Hair Oil 250ml,https://www.carrefour.ke/mafken/en/hair-oil/valera-hair-oil-aloe-vera-250ml/p/188426,1100,hair-oil,Carrefour,2025-08-06
Fem Fresh Daily Intimate Wash 250 ml,https://www.carrefour.ke/mafken/en/speciality-shampoos/femfresh-daily-intimate-wash-250ml/p/84507,1670,speciality-shampoos,Carrefour,2025-08-06
Creme of Nature Argan Oil Strength & Shine Leave-In Conditioner 250ml,https://www.carrefour.ke/mafken/en/speciality-conditioners/creme-of-nature-leavein-condit250ml/p/23104,1295,speciality-conditioners,Carrefour,2025-08-06
L'Oreal Paris Elvive Hyaluron Moisture 72H Moisture Sealing Conditioner 400ml,https://www.carrefour.ke/mafken/en/conditioner-healthy-beauty/loreal-paris-elvi-conditioner-400ml/p/200153,808,conditioner-healthy-beauty,Carrefour,2025-08-06
Creme of Nature Argan Oil Moisture And Shine Shampoo 354ml,https://www.carrefour.ke/mafken/en/speciality-shampoos/creme-of-nature-moist-shine-sh354ml/p/23100,1250,speciality-shampoos,Carrefour,2025-08-06
Tresemme Smooth And Silky Hair Shampoo 828Ml,https://www.carrefour.ke/mafken/en/shampoo-healthy-beauty/tresemme-smooth-silky-sh828ml/p/71494,1595,shampoo-healthy-beauty,Carrefour,2025-08-06
Tresemme Biotin Repair Shampoo 400ml,https://www.carrefour.ke/mafken/en/shampoo-healthy-beauty/tresemme-biotin-repairshampoo-400ml/p/104974,795,shampoo-healthy-beauty,Carrefour,2025-08-06
L'Oreal Elvive Conditioner Total Repair 5 200 ml,https://www.carrefour.ke/mafken/en/conditioner-healthy-beauty/elvive-cond-total-repair-5-200ml/p/9383,553,conditioner-healthy-beauty,Carrefour,2025-08-06
Garnier Ultra Doux Honey Treasures Replenishing Shampoo 400ml,https://www.carrefour.ke/mafken/en/shampoo-healthy-beauty/garnier-honey-shampoo-400ml/p/214860,795,shampoo-healthy-beauty,Carrefour,2025-08-06
Mikalla Honey&Butter Condition500Ml,https://www.carrefour.ke/mafken/en/conditioner-healthy-beauty/mikalla-honey-buter-condition-450ml/p/136297,391,conditioner-healthy-beauty,Carrefour,2025-08-06
Cosmo Conditioner Tea Tree Oil480Ml,https://www.carrefour.ke/mafken/en/conditioner-healthy-beauty/cosmo-conditioner-tea-tree-oil480ml/p/100004,1075,conditioner-healthy-beauty,Carrefour,2025-08-06
Garnier Ultra Doux Healing Castor And Almond Oils Hammam Zeit Infused Shampoo 400ml,https://www.carrefour.ke/mafken/en/shampoo-healthy-beauty/garnier-castor-oil-shampoo-400ml/p/214861,850,shampoo-healthy-beauty,Carrefour,2025-08-06
Mikalla Honey&Butter Conditioner1L,https://www.carrefour.ke/mafken/en/conditioner-healthy-beauty/mikalla-honey-butter-conditioner1l/p/136296,569,conditioner-healthy-beauty,Carrefour,2025-08-06
Dabur Vatika H/Fall Control Sh400Ml,https://www.carrefour.ke/mafken/en/shampoo-herbal/dabur-vatika-h-fall-control-sh360ml/p/66297,575,shampoo-herbal,Carrefour,2025-08-06
L'Oreal Elvine Shampoo Colour Protect 200 ml,https://www.carrefour.ke/mafken/en/shampoo-healthy-beauty/elvive-shamp-colour-protect-200ml/p/9391,595,shampoo-healthy-beauty,Carrefour,2025-08-06
Mikalla Sulphate Free Shampoo 450ML,https://www.carrefour.ke/mafken/en/speciality-shampoos/mikalla-sulphate-free-shampoo-500ml/p/176863,687,speciality-shampoos,Carrefour,2025-08-06
Tresemme Luxurious Moisture Shampoo  828 Ml,https://www.carrefour.ke/mafken/en/shampoo-healthy-beauty/tresemme-moisture-rich-sh828ml/p/71493,1595,shampoo-healthy-beauty,Carrefour,2025-08-06
Mikalla Cleansing&Conditi Sham500Ml,https://www.carrefour.ke/mafken/en/shampoo-healthy-beauty/mikalla-cleansing-condit-sham-450ml/p/136299,338,shampoo-healthy-beauty,Carrefour,2025-08-06
L'Oreal Elvive Shampoo Repair 200 ml,https://www.carrefour.ke/mafken/en/shampoo-healthy-beauty/elvive-shamp-total-repair-5-200ml/p/9398,595,shampoo-healthy-beauty,Carrefour,2025-08-06
Garnier Ultra Doux Avocado Oil And Shea Butter Nourishing Shampoo 400ml,https://www.carrefour.ke/mafken/en/shampoo-healthy-beauty/garnier-shea-butter-shampoo-400ml/p/214859,795,shampoo-healthy-beauty,Carrefour,2025-08-06
Q Organics Aloe Vera Daily Care Shampoo 200ml,https://www.carrefour.ke/mafken/en/shampoo-herbal/organics-shampoo-daily-care-200ml/p/182764,440,shampoo-herbal,Carrefour,2025-08-06
Cosmo Shampoo Tea Tree 1L,https://www.carrefour.ke/mafken/en/shampoo-healthy-beauty/cosmo-shampoo-tea-tree-1l/p/100013,1375,shampoo-healthy-beauty,Carrefour,2025-08-06
Vatika Moisture Treat Conditioner 200ml,https://www.carrefour.ke/mafken/en/conditioner-herbal/vatika-conditioner-moisture-200ml/p/44380,430,conditioner-herbal,Carrefour,2025-08-06
Organics Ginseng And Almond Oil Anti Hair-fall Shampoo 400ml,https://www.carrefour.ke/mafken/en/shampoo-herbal/organics-shampoo-anti-hairfall400ml/p/182767,650,shampoo-herbal,Carrefour,2025-08-06
L'Oreal Elvive Conditioner Colour Protect 400 ml,https://www.carrefour.ke/mafken/en/conditioner-healthy-beauty/elvive-cond-colour-protect360ml/p/9374,808,conditioner-healthy-beauty,Carrefour,2025-08-06
ALBERTO B. SUN KISSED RASP CON350ML,https://www.carrefour.ke/mafken/en/conditioner-healthy-beauty/alberto-b-sun-kissed-rasp-con350ml/p/60732,550,conditioner-healthy-beauty,Carrefour,2025-08-06
Organics Repair And Care With Shea Butter Hair Conditioner 400ml,https://www.carrefour.ke/mafken/en/speciality-conditioners/organics-conditioner-r-care-400ml/p/182778,650,speciality-conditioners,Carrefour,2025-08-06
Zoe Shampoo 2 In 1 1L,https://www.carrefour.ke/mafken/en/conditioner-herbal/zoe-shampoo-2-in-1-1l/p/899,325,conditioner-herbal,Carrefour,2025-08-06
Zoe Shampoo Anti-Dandruff 500ml,https://www.carrefour.ke/mafken/en/shampoo-antidandruff/zoe-shampoo-anti-dandruff-500ml/p/906,124,shampoo-antidandruff,Carrefour,2025-08-06
Organics Daily Care Aloe Vera 2-In-1 Shampoo And Conditioner 200ml,https://www.carrefour.ke/mafken/en/shampoo-herbal/organics-2-in-1-d-care-shampoo200ml/p/182765,475,shampoo-herbal,Carrefour,2025-08-06
Zoe Creme Yellow Conditioner 500ml,https://www.carrefour.ke/mafken/en/conditioner-herbal/zoe-hair-conditioner-yellow-500ml/p/908,145,conditioner-herbal,Carrefour,2025-08-06
Zoe Naturals Active Energy 2 In 1 Shampoo Plus Conditioner 500ml,https://www.carrefour.ke/mafken/en/speciality-shampoos/zoe-men-2in1-shamp-act-energy500ml/p/120108,139,speciality-shampoos,Carrefour,2025-08-06
Zoe Naturals Egg Shampoo 1L,https://www.carrefour.ke/mafken/en/conditioner-herbal/zoe-shampoo-egg-1l/p/903,212,conditioner-herbal,Carrefour,2025-08-06
Zoe Naturals Green Apple Shampoo 500ml,https://www.carrefour.ke/mafken/en/conditioner-herbal/zoe-shampoo-green-apple-500ml/p/910,124,conditioner-herbal,Carrefour,2025-08-06
Pears Soft And Fresh With Mint 125G,https://www.carrefour.ke/mafken/en/face-skin-care/pears-soft-and-fresh-with-mint-125g/p/174954,1095,face-skin-care,Carrefour,2025-08-06
Pears Oil-Clear & Glow Lemon 125G,https://www.carrefour.ke/mafken/en/face-skin-care/pears-oil-clear-glow-lemon-125g/p/174955,1095,face-skin-care,Carrefour,2025-08-06
Biooil Natural Skincare Oil 60Ml,https://www.carrefour.ke/mafken/en/face-skin-care/bio-oil-skincare-oil-natural-60ml/p/179721,925,face-skin-care,Carrefour,2025-08-06
Pears Pure & Gent Natural Oils 125G,https://www.carrefour.ke/mafken/en/face-skin-care/pears-pure-gent-natural-oils-125g/p/174953,1095,face-skin-care,Carrefour,2025-08-06
Beauty Formulas Vitamin E Foaming Facial Wash 150Ml,https://www.carrefour.ke/mafken/en/face-skin-care/beauty-formulas-vit-e-f-wash-150ml/p/193652,495,face-skin-care,Carrefour,2025-08-06
Tresemme Botanic Moisture And Replenish Conditioner 750ml,https://www.carrefour.ke/mafken/en/shampoo-conditiner/tresemme-condit-nouris-replen750ml/p/174947,950,shampoo-conditiner,Carrefour,2025-08-06
HITORAL ANTI DANDRUFF SHAMPOO 100ML,https://www.carrefour.ke/mafken/en/shampoo-conditiner/hitoral-anti-dandruff-shampoo-100ml/p/181005,425,shampoo-conditiner,Carrefour,2025-08-06
Vatika Naturals Coconut And Castor Volume and Thickness Shampoo 400ml,https://www.carrefour.ke/mafken/en/shampoo-conditiner/vatika-shampoo-vol-thickness-360ml/p/168947,575,shampoo-conditiner,Carrefour,2025-08-06
Dove Conditioner Daily 350Ml,https://www.carrefour.ke/mafken/en/shampoo-conditiner/dove-conditioner-daily-350ml/p/191281,636,shampoo-conditiner,Carrefour,2025-08-06
Tcb Naturals Leave In Treatment Shea Butter And Coconut Oil Hair Treatment 500ml,https://www.carrefour.ke/mafken/en/shampoo-conditiner/tcb-leave-in-treatment-500ml/p/178214,499,shampoo-conditiner,Carrefour,2025-08-06
Mikalla Kids Leave-In Treatment 240ml,https://www.carrefour.ke/mafken/en/shampoo-conditiner/mikalla-kid-livein-treatment-240ml/p/176859,581,shampoo-conditiner,Carrefour,2025-08-06
Dove Moisturizing Conditioner 350Ml,https://www.carrefour.ke/mafken/en/shampoo-conditiner/dove-conditioner-moisturizing-350ml/p/191283,636,shampoo-conditiner,Carrefour,2025-08-06
Lady Diana Herbal Collection Anti Dandruff Tea Tree Shampoo 500ml,https://www.carrefour.ke/mafken/en/shampoo-conditiner/lady-diana-shampoo-tea-tree-500ml/p/171344,535,shampoo-conditiner,Carrefour,2025-08-06
Shea Moisture Jamaican Black Castor Oil Strengthen And Restore Leave In Conditioner 312g,https://www.carrefour.ke/mafken/en/shampoo-conditiner/shea-moisture-jb-castor-r-l-c11oz/p/79761,3000,shampoo-conditiner,Carrefour,2025-08-06
Dove Conditioner Inten Repair 350Ml,https://www.carrefour.ke/mafken/en/shampoo-conditiner/dove-conditioner-inten-repair-350ml/p/191282,636,shampoo-conditiner,Carrefour,2025-08-06
Creme Of Nature Pure Honey Scalp Treatment Refresh Cleansing 237ml,https://www.carrefour.ke/mafken/en/shampoo-conditiner/creme-of-nature-cleanse-treatm237ml/p/191599,1495,shampoo-conditiner,Carrefour,2025-08-06
Lady Diana Herbal Collection Botanical Aloe Vera Shampoo 500Ml,https://www.carrefour.ke/mafken/en/shampoo-conditiner/lady-diana-shampoo-aloe-vera-500ml/p/171340,535,shampoo-conditiner,Carrefour,2025-08-06
Shea Moisture Jb Castor R. Sham13Oz,https://www.carrefour.ke/mafken/en/shampoo-conditiner/shea-moisture-jb-castor-r-sham13oz/p/79762,3350,shampoo-conditiner,Carrefour,2025-08-06
Grounded Peppermint Charcoal Body Soap Bar 150g Black,https://www.carrefour.ke/mafken/en/personal-cleansing/grounded-body-bar-c-peppermint-150g/p/204356,437,personal-cleansing,Carrefour,2025-08-06
Grounded Eucalyptus Aloe And Moringa Body Soap Bar 150g Yellow,https://www.carrefour.ke/mafken/en/personal-cleansing/grounded-body-bar-eucaly-aloe-150g/p/204357,437,personal-cleansing,Carrefour,2025-08-06
Cosmolive Natural Laurel Soap 125g,https://www.carrefour.ke/mafken/en/personal-cleansing/cosmolive-nat-soap-laurel125g/p/165267,299,personal-cleansing,Carrefour,2025-08-06
STIVES PEACH&JAS BODY WASH 650ML,https://www.carrefour.ke/mafken/en/personal-care/stives-peach-jas-body-wash-650ml/p/189925,1799,personal-care,Carrefour,2025-08-06
Lifebuoy Soap Total Flowrap 175G,https://www.carrefour.ke/mafken/en/personal-cleansing/lifebuoy-soap-total-flowrap-175g/p/160099,250,personal-cleansing,Carrefour,2025-08-06
Grounded Body Bar Soap 150g,https://www.carrefour.ke/mafken/en/personal-cleansing/grounded-body-bar-soap-150g/p/186675,437,personal-cleansing,Carrefour,2025-08-06
COSMOLIVE NAT. SOAP SULFUR100G,https://www.carrefour.ke/mafken/en/personal-cleansing/cosmolive-nat-soap-sulfur100g/p/165261,249,personal-cleansing,Carrefour,2025-08-06
Dove Deeply Nourishing Shower Mousse With Cotton Oil 200ml,https://www.carrefour.ke/mafken/en/personal-care/dove-shower-mousse-deep-nouris200ml/p/214924,1225,personal-care,Carrefour,2025-08-06
COSMOLIVE NAT. SOAP T.TREE 100G,https://www.carrefour.ke/mafken/en/personal-cleansing/cosmolive-nat-soap-t-tree-100g/p/165263,249,personal-cleansing,Carrefour,2025-08-06
Plum Body Lovin' Drivin' Me Cherry Shower Gel 240ml,https://www.carrefour.ke/mafken/en/personal-care/plum-body-me-cherry-shower-gel-240m/p/212625,1495,personal-care,Carrefour,2025-08-06
Cosmolive Natural Lavender Soap 100g,https://www.carrefour.ke/mafken/en/personal-cleansing/cosmolive-nat-soap-lavender-100g/p/165257,249,personal-cleansing,Carrefour,2025-08-06
Cosmolive Nat. Soap Olive100G,https://www.carrefour.ke/mafken/en/personal-cleansing/cosmolive-nat-soap-olive100g/p/165294,249,personal-cleansing,Carrefour,2025-08-06
Plum Body Lovin Feelin So Rose Shower Gel 240ml,https://www.carrefour.ke/mafken/en/personal-care/plum-bodyso-rose-shower-gel-240ml/p/212624,1495,personal-care,Carrefour,2025-08-06
Plum Body Lovin' Orchid You Not Shower Gel 240ml,https://www.carrefour.ke/mafken/en/personal-care/plum-body-orchid-shower-gel-240ml/p/212622,1495,personal-care,Carrefour,2025-08-06
LIFEBUOY SOAP LEMON FLOWRAP 175G,https://www.carrefour.ke/mafken/en/personal-cleansing/lifebuoy-soap-lemon-flowrap-175g/p/160101,250,personal-cleansing,Carrefour,2025-08-06
Cosmolive Nat. Soap Coconut100G,https://www.carrefour.ke/mafken/en/personal-cleansing/cosmolive-nat-soap-coconut100g/p/165299,249,personal-cleansing,Carrefour,2025-08-06
Cosmolive Nat.Soap Pomagranate100G,https://www.carrefour.ke/mafken/en/personal-cleansing/cosmolive-nat-soap-pomagranate100g/p/165302,249,personal-cleansing,Carrefour,2025-08-06
Veet Hair Removal Cream Sensiti100G,https://www.carrefour.ke/mafken/en/hair-removal-creams/veet-hair-remover-cream-sensiti100g/p/13391,799,hair-removal-creams,Carrefour,2025-08-06
FEM WAX STRIPS S/SKIN S/BERRY 20'S,https://www.carrefour.ke/mafken/en/hair-removal-wax-sugar/fem-wax-strips-s-skin-s-berry-20-s/p/191418,550,hair-removal-wax-sugar,Carrefour,2025-08-06
Veet Hair Removal Cream Sensitiv50G,https://www.carrefour.ke/mafken/en/hair-removal-creams/veet-hair-remover-cream-sensitiv50g/p/13393,600,hair-removal-creams,Carrefour,2025-08-06
Dabur Fem H/Removal Cream Blossom 4,https://www.carrefour.ke/mafken/en/hair-removal-creams/dabur-fem-h-removal-cream-blossom-4/p/75433,350,hair-removal-creams,Carrefour,2025-08-06
Fem Salon Perfect Bikini And Underarm Calendula Wax Strips For Normal Skin 20 Pieces,https://www.carrefour.ke/mafken/en/hair-removal-wax-sugar/fem-wax-strips-n-skin-cal-20-s/p/191419,550,hair-removal-wax-sugar,Carrefour,2025-08-06
Dabur Fem H/Removal Cream Sandal 40,https://www.carrefour.ke/mafken/en/hair-removal-creams/dabur-fem-h-removal-cream-sandal-40/p/75434,350,hair-removal-creams,Carrefour,2025-08-06
Dabur Fem Wax Strips Sens Skin 20'S,https://www.carrefour.ke/mafken/en/hair-removal-wax-sugar/dabur-fem-wax-strips-sens-skin-20-s/p/225574,550,hair-removal-wax-sugar,Carrefour,2025-08-06
Veet Hair Removal Cream Normal 100G,https://www.carrefour.ke/mafken/en/hair-removal-creams/veet-hair-remover-cream-normal-100g/p/13387,799,hair-removal-creams,Carrefour,2025-08-06
Dabur Fem Rose Hair Removal Crea90G,https://www.carrefour.ke/mafken/en/hair-removal-creams/dabur-fem-rose-hair-removal-crea90g/p/79601,600,hair-removal-creams,Carrefour,2025-08-06
Veet Hair Removal Cream Normal 50G,https://www.carrefour.ke/mafken/en/hair-removal-creams/veet-hair-remover-cream-normal-50g/p/13389,600,hair-removal-creams,Carrefour,2025-08-06
Dabur Fem Blossom Hair Removing Cream 90g,https://www.carrefour.ke/mafken/en/hair-removal-creams/dabur-fem-blossom-hair-removal-c90g/p/79602,600,hair-removal-creams,Carrefour,2025-08-06
Philips Epilator Bre275 Satinelle,https://www.carrefour.ke/mafken/en/women-s-grooming/philips-epilator-bre275-satinelle/p/131401,11695,women-s-grooming,Carrefour,2025-08-06
Philips Epilator Bre235 Satinelle,https://www.carrefour.ke/mafken/en/women-s-grooming/philips-epilator-bre235-satinelle/p/128177,8295,women-s-grooming,Carrefour,2025-08-06
BIC MISS SOLEIL P1 EU SHAVER,https://www.carrefour.ke/mafken/en/women-disposable-razors/bic-miss-soleil-p1-eu-shaver/p/192581,130,women-disposable-razors,Carrefour,2025-08-06
BIC Miss Soleil Pink Women's Disposable Razors  Pack of 2,https://www.carrefour.ke/mafken/en/women-disposable-razors/bic-shaver-miss-soleil/p/121700,236,women-disposable-razors,Carrefour,2025-08-06
Bic Miss Soleil Sensitive Razor With Handle 3 Pieces,https://www.carrefour.ke/mafken/en/women-disposable-razors/bic-miss-soleil-sens-b3-eu-shaver/p/192582,426,women-disposable-razors,Carrefour,2025-08-06
BIC Soleil Lady Mini Shaving Gel 75ml Pink,https://www.carrefour.ke/mafken/en/women-disposable-razors/bic-soleil-lady-gel-shave-pnk-75ml/p/199418,529,women-disposable-razors,Carrefour,2025-08-06
BIC 1 Lady Disposable RazorPack of 5,https://www.carrefour.ke/mafken/en/women-disposable-razors/bic-shaver-1-lady-pouch-5s/p/121697,107,women-disposable-razors,Carrefour,2025-08-06
Uncle Bills Triple Blade Disposable Razor For Women 6 Pieces,https://www.carrefour.ke/mafken/en/women-disposable-razors/uncle-bills-ladies-razor-disp-6pk/p/204231,371,women-disposable-razors,Carrefour,2025-08-06
Dorco TD708N Twin Blade Disposable Razors 5 Pieces,https://www.carrefour.ke/mafken/en/women-disposable-razors/dorco-2-disposable-razor-5s/p/122146,125,women-disposable-razors,Carrefour,2025-08-06
Dorco Wembe Razors 10Hc 5S,https://www.carrefour.ke/mafken/en/women-disposable-razors/dorco-wembe-razors-10hc-5s/p/122158,42,women-disposable-razors,Carrefour,2025-08-06
Nivea Sun Shine Control Spf 50,https://www.carrefour.ke/mafken/en/body-oil/nivea-sun-shine-control-spf-50/p/110539,1300,body-oil,Carrefour,2025-08-06
Arimis Milking Jelly 200Ml,https://www.carrefour.ke/mafken/en/specialized-body-care/arimis-milking-jelly-200ml/p/37100,119,specialized-body-care,Carrefour,2025-08-06
Vasline Cocoa Radiant Body Oil 200Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/vaseline-cocoa-radiant-bdy-oil200ml/p/46557,1450,body-lotion-creams,Carrefour,2025-08-06
Vaseline Pure Petroleum Jelly Original for Skin Moisturization and protection 240ML,https://www.carrefour.ke/mafken/en/specialized-body-care/vaseline-p-jelly-original-240ml/p/14283,340,specialized-body-care,Carrefour,2025-08-06
Nivea Q10 Plus Vitamin C Firming Body Lotion 400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nivea-q10-firming-lotion-400ml/p/192555,720,body-lotion-creams,Carrefour,2025-08-06
Nivea Radiant And Beauty Even Glow Body Lotion 400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nivea-even-glow-lotion-400ml/p/202664,850,body-lotion-creams,Carrefour,2025-08-06
Vaseline Pure Cocoa & Shea Lotion 48Hr Moisture Cocoa Radiant for a Visible Glowing 400ML,https://www.carrefour.ke/mafken/en/body-lotion-creams/vaseline-cocoa-glow-new-impv-400ml/p/204414,570,body-lotion-creams,Carrefour,2025-08-06
Radiant  Beauty Advanced Care Lotion For Women  400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nivea-afri-beauty-b-lotion400ml/p/178764,720,body-lotion-creams,Carrefour,2025-08-06
Vaseline Petroleum Jelly Original 430Ml,https://www.carrefour.ke/mafken/en/specialized-body-care/vaseline-petroleum-jelly-orig-430ml/p/130819,593,specialized-body-care,Carrefour,2025-08-06
Nivea Moisturising Creme Jar 200Ml,https://www.carrefour.ke/mafken/en/specialized-body-care/nivea-moisturising-creme-jar-200ml/p/17054,615,specialized-body-care,Carrefour,2025-08-06
Nivea Nourishing Body Lotion 400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nivea-nourishing-body-lotion-400ml/p/65515,640,body-lotion-creams,Carrefour,2025-08-06
Vaseline Pure Petroleum Jelly Original for Skin Moisturization and protection 95ML,https://www.carrefour.ke/mafken/en/specialized-body-care/vaseline-p-jelly-original95ml/p/14292,145,specialized-body-care,Carrefour,2025-08-06
Nivea Shea Smooth Body Lotion 400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nivea-shea-smooth-body-lotion-400ml/p/17063,640,body-lotion-creams,Carrefour,2025-08-06
Nice & Lovely  Lemon Lotion 360Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nice-lovely-lemon-lotion-360ml/p/222199,295,body-lotion-creams,Carrefour,2025-08-06
Nivea Repair care Body Lotion 400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nivea-repair-care-body-lotion-400ml/p/17072,670,body-lotion-creams,Carrefour,2025-08-06
Luron Very Vanilla Fine Fragrance Mist 100ml,https://www.carrefour.ke/mafken/en/specialized-body-care/luron-very-vanilla-frag-mist-100ml/p/161533,341,specialized-body-care,Carrefour,2025-08-06
L'Oreal Paris Glycolic Bright Instant Glowing Serum 30ml,https://www.carrefour.ke/mafken/en/specialized-body-care/loreal-paris-glycolic-bt-serum-30ml/p/204305,2300,specialized-body-care,Carrefour,2025-08-06
Nivea Cherry  Jojoba Body Lotion 400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nivea-cherry-bl-jojoba-oil-lot400ml/p/83436,670,body-lotion-creams,Carrefour,2025-08-06
Ballet Butter Baby Jelly 250G,https://www.carrefour.ke/mafken/en/specialized-body-care/ballet-butter-baby-jelly-250g/p/79753,271,specialized-body-care,Carrefour,2025-08-06
NICE & LOVELY C/BUTTER LOTION 850ML,https://www.carrefour.ke/mafken/en/body-lotion-creams/nice-lovely-c-butter-lotion-850ml/p/190829,715,body-lotion-creams,Carrefour,2025-08-06
Palmers Lotion Pump Bottle 400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/palmers-lotion-pump-bottle-400ml/p/64831,935,body-lotion-creams,Carrefour,2025-08-06
Nivea Moisturising Creme Tube 75Ml,https://www.carrefour.ke/mafken/en/specialized-body-care/nivea-moisturising-creme-tube-75ml/p/17053,435,specialized-body-care,Carrefour,2025-08-06
Nivea Radiant And Beauty Advanced Care Body Lotion 200Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nivea-afri-beauty-b-lotion200ml/p/178763,415,body-lotion-creams,Carrefour,2025-08-06
St. Ives Soothing Oatmeal And Shea Butter Body Lotion 400ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/st-ives-oatmeal-shea-lotion400ml/p/159674,1399,body-lotion-creams,Carrefour,2025-08-06
Amara Petroleum Jelly C/Butter200Ml,https://www.carrefour.ke/mafken/en/specialized-body-care/amara-petroleum-jelly-c-butter200ml/p/135048,207,specialized-body-care,Carrefour,2025-08-06
Nivea Express Hydr Body Lotion 400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nivea-express-hydr-body-lot400ml/p/17057,640,body-lotion-creams,Carrefour,2025-08-06
Tropical Coconut Oil 150Ml,https://www.carrefour.ke/mafken/en/specialized-body-care/tropical-coconut-oil-150ml/p/145082,179,specialized-body-care,Carrefour,2025-08-06
